employee_id,month,hours_worked,overtime_hours,sales_generated,customers_served,projects_completed,absent_days,labor_cost,training_hours,performance_rating
693,2026-01-01,169.4,1.4,20248.31,59,2,1,7233.76,8,4.18
172,2025-11-01,140.1,12.1,26773.66,91,2,4,8816.52,6,3.99
1446,2026-07-01,187.2,3.2,18272.69,58,1,0,12872.19,0,2.63
1124,2026-01-01,177.5,1.5,18228.31,61,3,0,9320.27,6,3.66
628,2025-12-01,188.7,20.7,0,127,4,2,20655.1,6,2.77
1370,2025-11-01,173.7,13.7,0,150,5,0,10462.24,8,3.52
1414,2026-01-01,173.4,5.4,17101.03,50,2,1,8726.25,2,3.14
1231,2026-08-01,180.4,12.4,0,0,7,0,7396.26,4,4.75
926,2025-09-01,185.6,9.6,0,0,6,0,5803.49,2,3.66
354,2025-09-01,191.1,15.1,0,99,6,0,11242.28,6,3.21
869,2026-08-01,179.3,11.3,0,114,6,0,15591.71,8,4.21
396,2025-11-01,179.2,19.2,0,73,3,0,20048.32,6,2.05
1404,2026-07-01,178.3,2.3,23233.86,65,2,1,6773.86,2,3.52
104,2026-04-01,184.8,8.8,23555.24,65,2,0,10339.15,6,3.02
345,2026-05-01,182.3,14.3,0,0,4,0,10659.33,0,3.29
1478,2026-08-01,166.7,6.7,17633.43,59,2,1,8174.66,2,3.25
66,2025-10-01,190.9,6.9,0,0,2,0,12734.55,0,2.25
1168,2026-05-01,172.4,12.4,23202.24,82,2,1,7902.85,4,3.82
276,2025-09-01,176.5,8.5,0,85,3,1,15819.04,2,3.17
1147,2025-09-01,172.6,4.6,0,96,4,1,13658.22,8,3.49
63,2025-10-01,178.8,10.8,0,0,3,2,30682.53,2,3.15
249,2025-09-01,96,0,0,50,3,2,5754.33,8,3.73
1111,2026-02-01,154.3,2.3,0,0,3,1,8824.04,12,3.15
909,2025-11-01,176.3,24.3,0,166,4,1,14814.74,4,4.14
610,2026-07-01,188.2,4.2,0,0,4,0,8207.69,8,2.92
970,2026-08-01,160.7,8.7,0,94,3,2,12320.48,4,3.11
301,2026-06-01,176.2,8.2,0,0,4,1,8862.92,2,2.87
1279,2026-07-01,189.5,5.5,0,0,4,0,8541.75,4,3.03
164,2026-04-01,160.1,8.1,0,0,5,3,9236.53,2,3.34
1163,2026-01-01,168,0,0,0,3,1,6577.83,8,3.55
1054,2025-10-01,193.2,9.2,24653.75,75,1,0,10932.19,2,3.06
219,2025-12-01,202.1,18.1,0,0,6,0,8878.13,4,3.33
1369,2026-04-01,156.9,4.9,25857.48,89,3,3,7068.71,6,4.39
1262,2026-08-01,175.4,7.4,0,0,6,0,5896.55,0,3.47
55,2025-10-01,191.3,15.3,0,109,3,1,5180.75,4,3
707,2026-01-01,178.5,2.5,0,0,5,0,9337.57,4,3.81
222,2025-11-01,166.6,14.6,0,0,4,1,8657.1,6,3.46
110,2025-10-01,185.4,9.4,29073.17,105,3,1,7805.52,4,4.12
122,2025-09-01,179.6,11.6,18933.31,55,2,1,6992.03,2,2.83
1171,2026-02-01,166,6,0,0,3,0,16009.74,6,3.42
669,2025-11-01,175.2,15.2,31918.4,106,2,0,11227.88,0,3.64
55,2026-06-01,184.3,8.3,0,136,4,0,4903.61,,3.55
733,2026-03-01,177.1,9.1,0,93,3,1,14641.33,4,3
976,2026-02-01,174.2,14.2,0,104,4,0,17512.13,4,3.82
568,2025-10-01,174.8,6.8,18879.45,62,2,2,7804.58,6,2.88
605,2026-05-01,179.6,11.6,33022.41,97,2,0,8927.42,8,4.43
992,2025-10-01,110.4,0,19121.17,52,1,0,5134.17,,4.22
1337,2026-06-01,180.6,4.6,27646.72,92,2,0,10825.09,8,3.98
719,2026-02-01,166.6,6.6,15532.86,63,1,0,7297.44,10,3.57
857,2025-09-01,187,11,0,135,5,0,12581.93,2,4.54
1472,2026-05-01,162.3,10.3,0,0,3,2,7906.03,6,3.22
502,2026-08-01,156.6,4.6,0,0,5,2,10835.66,2,4.04
158,2026-02-01,161.8,9.8,0,87,3,1,13025.11,4,3.55
1026,2026-02-01,165.9,5.9,0,0,4,0,9830.89,6,3.23
627,2026-08-01,162.9,2.9,0,118,5,1,16309.3,2,
1027,2026-02-01,165.4,5.4,15915.16,52,1,0,7321.53,10,3.46
844,2025-12-01,191,15,0,0,4,1,9855.31,8,4.04
1023,2026-03-01,178,10,0,0,4,1,9345.32,10,3.83
1049,2025-12-01,189.3,21.3,0,0,3,2,9512.12,8,2.94
834,2026-02-01,146.7,2.7,0,0,3,2,10300.17,4,2.25
614,2025-10-01,179.8,3.8,0,0,3,1,8537.31,2,3.3
377,2026-03-01,159.4,7.4,23064.56,78,2,3,7182.97,8,4.39
1310,2026-03-01,173.8,5.8,0,0,4,1,8135.84,6,3.16
1312,2025-12-01,96,0,20342.59,61,2,3,3954.83,4,4.12
69,2025-10-01,190.3,14.3,0,173,7,1,25979.98,0,4.09
100,2025-12-01,195.4,11.4,28978.77,70,1,0,9527.71,0,2.17
65,2026-06-01,186.1,10.1,32285.65,114,3,0,21834.16,0,4.26
1019,2026-01-01,178.9,2.9,22694.38,62,2,0,7816.36,4,4.08
341,2025-10-01,193.6,9.6,0,0,6,0,7862.06,4,3.39
1103,2026-06-01,182.2,14.2,27258.87,81,2,1,6531.45,8,3.89
1020,2026-07-01,185.6,1.6,0,0,4,0,15389,4,3.45
1413,2025-12-01,184.6,8.6,37404.08,97,2,1,13424.74,0,3
243,2026-05-01,164.7,4.7,0,0,5,1,9818.4,4,3.68
1262,2026-01-01,178.4,2.4,0,0,3,0,5656.76,2,3.29
1312,2026-07-01,110.4,0,18968.61,52,1,0,3954.83,0,4.52
1165,2026-05-01,177.2,9.2,0,0,3,0,8967.47,2,3.25
1191,2026-01-01,174.6,6.6,0,76,5,1,17496.67,4,3.19
289,2025-11-01,176,16,0,0,3,0,7916.86,4,3.41
346,2026-01-01,162.8,2.8,0,0,4,2,10621.27,8,3.45
826,2026-04-01,192,16,0,130,4,0,14977.22,2,3.92
289,2026-03-01,188.2,12.2,0,0,6,0,7688.18,12,3.44
1360,2025-12-01,205.3,21.3,0,207,4,0,12028.62,8,3.91
594,2026-07-01,178.4,10.4,0,0,5,2,10483.26,0,3.02
175,2026-01-01,177.3,1.3,0,0,1,0,9859.52,,3.33
570,2026-07-01,188.1,4.1,25891.68,72,3,0,9211.46,8,3.99
207,2026-03-01,178,10,17418.43,47,2,1,10162.76,12,2.73
274,2026-05-01,182.3,14.3,0,0,4,0,10739.3,0,3.62
1463,2025-12-01,200.9,16.9,44904.81,163,4,0,8798.42,4,4.4
1058,2025-11-01,169.3,9.3,31062.59,95,3,0,9166.08,8,3.79
744,2026-08-01,175,7,0,0,3,0,5790.22,6,3.75
574,2026-02-01,168,8,0,0,4,0,8580.58,10,3.69
111,2025-09-01,165.8,13.8,0,105,5,3,15705.51,8,
1479,2025-10-01,193.3,9.3,0,0,4,0,10776.17,4,3.04
1391,2026-02-01,165.5,5.5,0,0,4,0,9084.93,12,3.26
1159,2026-04-01,175.1,7.1,0,0,4,1,11071.9,2,2.89
225,2025-09-01,182.8,6.8,0,0,5,0,9709.97,6,
73,2025-11-01,149.7,13.7,0,0,4,3,15090.65,6,2.95
433,2025-12-01,199.5,15.5,33111.9,113,2,0,11922.4,2,3.02
928,2025-12-01,205,21,0,0,4,0,9719.54,8,2.63
1357,2025-11-01,164.8,12.8,0,0,3,1,9181.06,2,3.99
763,2026-05-01,173.4,13.4,0,92,5,1,13841.64,,3.17
97,2026-02-01,164.1,4.1,17249.69,65,3,0,8821.95,8,3.77
1137,2026-04-01,169.3,9.3,23116.82,75,1,2,7678.44,2,3.6
371,2025-09-01,186,10,30197.53,86,3,0,6419.63,4,3.89
131,2026-07-01,163.4,3.4,0,0,3,3,6509.73,0,2.51
1402,2026-04-01,179.7,11.7,18933.42,65,1,1,8643.34,6,2.91
895,2026-08-01,100.8,0,0,0,2,0,3517.67,8,3.35
324,2026-01-01,182.3,6.3,15532.58,46,2,0,6450.14,4,3.26
652,2026-08-01,175.6,7.6,0,0,4,0,10846.16,4,3.38
265,2025-10-01,181.4,5.4,0,89,2,1,14387.66,2,2.19
111,2026-06-01,181.4,13.4,0,142,6,1,15656.94,0,3.8
123,2026-03-01,183,7,21806.62,75,2,0,6555.78,6,3.23
1099,2025-11-01,176.4,16.4,0,0,4,0,9693.98,8,3.3
1159,2026-02-01,166.7,6.7,0,0,4,0,11035.8,6,3.31
136,2026-03-01,185.5,9.5,0,0,5,0,10936.47,4,2.94
584,2026-02-01,150.6,6.6,0,0,4,2,11789.83,12,3.54
115,2026-05-01,168.5,8.5,29220.21,75,2,1,10772.61,0,3.74
558,2025-10-01,188.6,4.6,0,0,3,0,9799.67,4,2.94
937,2026-03-01,181.7,5.7,0,0,7,0,7585.06,6,4.47
975,2025-11-01,160.2,16.2,0,0,2,2,9018.54,0,2.69
137,2026-05-01,175.4,7.4,0,0,3,0,10201.11,2,2.01
1475,2026-07-01,178.8,2.8,24002.81,75,2,1,7861.82,0,3.85
640,2025-12-01,198.6,14.6,0,0,6,0,11164.91,4,3.18
219,2026-08-01,165.3,5.3,0,0,5,1,8027.89,0,3.42
956,2026-04-01,180.9,4.9,0,0,4,0,9368.43,8,4.4
505,2026-03-01,182,6,0,0,4,0,8448.7,6,3.94
1454,2025-09-01,194.4,18.4,0,107,4,0,14885.1,,3.52
223,2025-11-01,174.1,14.1,0,98,3,0,10334.92,0,2.61
573,2026-01-01,171.6,3.6,0,99,5,1,12412.34,0,3.91
779,2026-05-01,174.4,14.4,0,105,5,1,12348.28,0,3.47
284,2026-01-01,150.3,6.3,17586.35,59,3,4,5971.57,2,4.11
205,2026-05-01,172.6,4.6,0,0,4,0,8171.68,8,3.97
804,2026-01-01,176,0,19829.07,49,2,0,7208.33,4,3.09
496,2026-02-01,86.4,0,0,41,1,2,7604.67,12,3.55
319,2026-08-01,170.9,2.9,0,0,3,0,8921.07,2,3.6
1498,2026-04-01,181.5,5.5,0,0,5,0,8094.43,6,3.12
487,2026-07-01,171.8,3.8,0,0,4,2,10511.49,6,3.16
984,2025-09-01,182.7,6.7,0,106,6,0,11055.9,0,3.74
41,2025-12-01,202.2,18.2,0,0,6,0,7531.47,0,4.32
972,2025-10-01,167.6,7.6,0,0,6,3,11138.71,0,3.99
1192,2025-12-01,192.1,24.1,0,154,4,2,12287,4,2.78
1017,2026-05-01,174.8,6.8,0,113,5,0,10549.64,2,3.3
388,2025-09-01,174.7,6.7,0,0,6,1,11132.6,6,4.29
752,2025-11-01,171.8,11.8,0,0,4,0,7462.42,6,3.21
169,2026-02-01,169.2,9.2,0,89,6,0,14060.37,10,3.99
357,2025-10-01,181.7,5.7,0,0,3,1,6902.3,2,2.56
234,2026-03-01,105.6,0,0,53,2,0,5337.5,12,3.03
186,2026-05-01,164.8,12.8,0,77,3,2,11202.48,0,2.68
691,2026-06-01,177,9,0,0,6,1,11747.51,2,3.65
1215,2026-06-01,184.8,8.8,24724.52,76,2,0,8260.38,8,3.13
414,2026-07-01,155.1,3.1,0,0,3,4,5758.79,6,2.48
392,2026-02-01,154.4,2.4,0,0,5,1,7939.03,6,3.43
1181,2026-08-01,173.7,5.7,0,0,4,0,7915.77,2,4.57
509,2025-11-01,96,0,0,0,2,0,3914.17,4,3.12
632,2026-06-01,178.2,10.2,24830,65,2,1,8873.38,4,3.31
253,2026-08-01,170.1,10.1,0,56,3,1,10579.9,2,2.18
739,2026-04-01,177.4,9.4,0,0,4,1,8597.06,8,3.43
1151,2026-04-01,186.2,10.2,0,0,6,0,10167.88,2,4.02
26,2025-10-01,181.9,13.9,0,159,4,2,11161.81,,4.28
26,2026-03-01,190.2,14.2,0,160,6,0,11187.67,8,4.51
970,2026-04-01,172.2,12.2,0,88,5,2,12667.52,6,3.34
342,2025-12-01,203.4,19.4,0,195,7,0,10234.95,0,3.85
1263,2026-03-01,105.6,0,13512.09,44,1,0,5286.67,12,3.61
1431,2026-01-01,171.1,3.1,0,0,3,1,8059.22,2,4.07
785,2026-07-01,165.4,5.4,24154.78,70,3,3,14015.2,4,4.55
186,2025-11-01,168.8,16.8,0,130,3,1,11551.59,4,2.99
1142,2026-04-01,105.6,0,0,63,3,0,5874.3,4,3.21
1128,2026-08-01,165.8,5.8,0,0,4,1,7420.48,6,
1222,2026-06-01,184.8,16.8,0,106,5,1,14160.01,0,3.34
1159,2026-05-01,175.1,7.1,0,0,5,0,11071.9,6,3.01
1125,2026-02-01,162.2,2.2,15404.92,45,2,0,8443.58,4,3.29
399,2025-12-01,193.5,17.5,38894.94,139,3,1,9013.87,0,3.68
100,2025-09-01,187.5,11.5,17488.06,55,2,0,9535.21,8,2.63
1162,2026-08-01,177.9,9.9,0,108,3,0,17152.55,4,
1344,2026-08-01,171.6,3.6,0,0,4,0,9361.67,0,3.43
916,2025-10-01,182.6,6.6,0,0,4,1,6846.06,8,2.65
1005,2026-07-01,193.8,9.8,0,0,5,0,8812.07,4,
181,2025-10-01,192.4,8.4,28521.06,81,2,0,12214.39,2,2.86
1377,2025-10-01,173.5,5.5,0,0,1,2,10448.2,12,4.46
1220,2026-02-01,158.2,6.2,0,86,4,1,13636.56,12,3.97
528,2026-03-01,100.8,0,0,0,4,1,4910.5,4,4.36
1161,2026-01-01,176.1,8.1,0,77,4,1,11717.02,2,3.45
39,2026-01-01,176,0,0,0,4,0,7625,2,3.01
760,2026-02-01,96,0,0,0,2,0,5246,12,2.85
946,2025-10-01,192.3,8.3,0,0,4,0,9333.83,0,3.91
1293,2025-10-01,175.2,7.2,30012.01,78,2,2,11804.54,2,3.48
527,2025-11-01,178.1,18.1,0,151,4,0,12991.94,2,3.89
1303,2026-04-01,171.3,3.3,19028.71,48,1,1,8689.77,0,2.55
585,2025-12-01,191.2,15.2,0,0,6,1,12665.88,2,3.78
574,2026-04-01,187.6,11.6,0,0,4,0,8830.59,2,3.62
1418,2026-03-01,105.6,0,0,63,3,0,8346.83,8,3.21
638,2025-11-01,168.3,16.3,0,171,3,1,7882.81,6,4.09
1443,2026-06-01,191.4,15.4,0,161,6,0,11728.96,8,3.91
1138,2026-05-01,174.9,6.9,0,0,5,0,15492.63,6,3.4
831,2025-10-01,183.8,7.8,0,0,3,1,10766.09,4,
260,2025-11-01,154.9,10.9,0,0,4,2,10791.89,2,3.19
42,2026-04-01,171.8,11.8,0,78,4,2,11092.79,0,2.46
31,2026-03-01,176.9,8.9,0,0,5,1,10511.71,8,3.22
1371,2025-09-01,180.5,4.5,22129.56,61,2,0,10161.2,2,3.39
105,2026-04-01,180,4,31682.16,88,2,0,9750.73,8,4.25
1049,2026-08-01,169.1,1.1,0,0,5,0,8108.12,8,
99,2025-09-01,105.6,0,15004.06,49,2,0,6923.5,4,4.33
259,2026-02-01,160,0,0,0,3,0,8773.83,10,3.57
599,2025-12-01,208.9,24.9,0,210,8,0,11665.37,6,4.51
1272,2025-11-01,172.2,12.2,0,0,5,0,8722.26,2,3.68
2,2026-03-01,162.2,10.2,0,0,3,3,4868.19,8,3.37
1390,2025-09-01,188.5,12.5,0,0,4,0,10342.58,6,3.51
1365,2026-01-01,168,0,14722.3,51,1,1,9170.33,4,3.07
332,2025-09-01,182.1,6.1,0,0,6,0,8808.86,2,3.7
288,2026-04-01,188.7,12.7,0,0,5,0,12277.02,0,4.9
806,2026-05-01,178.6,10.6,0,0,5,0,9789.55,8,
172,2026-04-01,177.2,9.2,34334.78,82,3,1,8616.23,2,4.06
1037,2026-03-01,183.1,15.1,0,0,4,1,10046.78,6,3.32
173,2026-08-01,177.1,9.1,20156.4,64,3,0,8993.18,6,3.41
812,2026-01-01,181.3,13.3,0,96,4,1,13819.57,4,3.66
87,2026-03-01,185.3,9.3,0,0,2,0,13851.94,8,2.69
461,2026-03-01,184.9,8.9,0,0,4,0,10938.75,12,3.84
1394,2026-02-01,155.2,3.2,0,0,5,1,8494.39,6,4.02
601,2026-06-01,169.9,9.9,0,0,5,2,8212.03,4,3.4
254,2026-02-01,96,0,0,0,3,0,4646.17,12,3.65
166,2026-03-01,168,8,23824.74,74,3,2,6272.29,10,3.65
1440,2026-03-01,179.9,3.9,0,0,5,0,7314.81,6,3.52
912,2026-07-01,189.7,5.7,0,0,5,0,8086.46,2,
108,2025-09-01,175.6,7.6,0,0,5,1,10759.47,0,4.29
453,2026-04-01,188.6,12.6,0,117,3,0,15593.64,2,3.18
911,2025-12-01,195.1,19.1,0,0,3,1,8980.1,8,3.87
1050,2026-01-01,178.7,10.7,0,82,4,1,13674.02,6,3.94
47,2026-05-01,176,8,0,0,2,0,8696.41,0,2.91
1267,2026-05-01,173.3,13.3,0,144,7,1,15202.66,0,4.27
901,2026-03-01,164.8,12.8,0,100,3,3,9948.97,4,3.1
1193,2025-11-01,96,0,18742.51,64,1,0,4097.17,4,4.1
1122,2026-06-01,185.6,9.6,0,0,7,0,9987.23,6,4.04
696,2026-02-01,152,0,0,0,3,1,10766.5,12,4.27
1256,2026-08-01,177.4,9.4,0,0,3,0,9432.58,6,3.87
1038,2026-02-01,164.9,4.9,20188.29,51,2,0,5915.64,8,3.76
10,2025-11-01,172.9,12.9,0,0,4,0,12318.76,2,2.67
340,2026-02-01,164.5,4.5,0,0,6,0,6284.74,6,4.14
1320,2025-12-01,204,20,32722.96,116,2,0,10829.06,2,3.43
871,2026-07-01,184.3,0.3,0,0,5,0,8745.65,2,
53,2025-11-01,176.5,16.5,0,154,5,0,10107.96,2,3.95
255,2026-04-01,172.4,12.4,0,0,6,2,7385,0,4.1
1171,2025-09-01,175.2,7.2,0,0,3,1,16167.79,0,3.46
507,2026-06-01,161.8,9.8,21332.55,59,2,3,7830.5,4,3.05
1273,2025-10-01,199.6,15.6,0,114,5,0,12935.41,0,3.13
914,2025-12-01,202.3,18.3,0,0,4,0,11187.88,4,3.83
452,2026-04-01,181.6,5.6,0,0,6,0,11266.94,2,4.27
760,2026-06-01,96,0,0,0,2,2,5246,0,2.6
1144,2025-10-01,189.4,5.4,0,0,3,0,14249.32,10,2.81
149,2026-05-01,173.9,5.9,18917.52,51,2,0,7255.63,8,2.88
274,2026-01-01,173.6,5.6,0,0,3,1,10019.8,6,3.31
1410,2026-01-01,179.8,3.8,18710.34,57,3,0,6888.65,2,3.83
903,2026-01-01,172.4,4.4,0,0,4,1,8063.09,0,3.44
765,2025-11-01,176.1,16.1,31034.14,109,2,0,9069.61,2,3.82
823,2026-04-01,184.6,8.6,0,0,7,0,9929.28,8,4.33
82,2026-08-01,158.2,6.2,0,0,3,2,16657.39,4,3.66
636,2026-01-01,165.5,5.5,12555.78,44,2,2,6880.26,6,3.04
672,2026-05-01,173.2,5.2,25661.84,65,2,0,9535.62,6,3.49
137,2026-04-01,181,5,0,0,4,0,10002,0,2.24
95,2026-06-01,175.3,7.3,0,0,5,1,6496.16,8,3.73
995,2026-05-01,172,12,0,111,5,1,10010.41,2,3.91
820,2026-05-01,169.3,9.3,23032.29,59,2,1,7050.14,6,3.18
471,2026-02-01,131.8,3.8,15087.03,48,2,0,7739.44,6,3.9
367,2026-03-01,170.1,2.1,22291.63,66,2,1,8063.76,10,3.07
806,2026-08-01,156.1,12.1,0,0,3,3,9905.95,2,3.46
490,2025-12-01,185.8,17.8,0,0,5,2,10489.06,2,3.4
1190,2025-11-01,169.3,9.3,0,0,3,0,12336.03,0,2.99
480,2025-11-01,154.4,18.4,0,0,4,3,15922.23,6,3.11
1106,2026-03-01,182.9,6.9,25166.52,78,2,0,6227.22,12,3.4
263,2026-03-01,162.5,10.5,24140.05,73,2,3,10813.2,10,3.92
794,2026-03-01,178,10,0,0,5,1,11300.54,4,3.94
73,2025-12-01,200.6,16.6,0,0,3,0,15429.22,6,3.01
1112,2026-08-01,178.7,10.7,0,116,5,0,14396.05,2,3.6
674,2026-03-01,180.6,12.6,0,0,5,1,10891.87,10,4.49
1249,2026-06-01,190.2,14.2,0,122,5,0,16077.37,6,3
501,2025-12-01,198.3,14.3,0,0,5,0,7803.13,2,4.42
824,2026-01-01,180.5,4.5,0,0,5,0,8661.32,4,3.19
14,2025-10-01,195.7,11.7,0,104,3,0,11531.92,0,2.79
313,2025-09-01,181.3,5.3,0,0,5,0,7070.92,0,3.11
337,2026-03-01,105.6,0,0,0,2,0,5723.83,12,2.93
55,2026-04-01,187.6,11.6,0,117,3,0,5034.26,4,3.32
56,2026-03-01,158.7,6.7,26440.71,69,3,3,8282.23,4,3.82
896,2026-05-01,171.2,11.2,0,0,5,1,8854.73,2,
293,2026-04-01,100.8,0,0,76,3,1,6882.83,2,3.73
208,2026-03-01,186,10,0,0,5,0,7058.7,6,3.39
856,2026-03-01,160.7,8.7,0,0,4,3,9368.81,6,3.08
1191,2026-05-01,178.9,10.9,0,114,3,0,18112.57,0,3.11
1331,2026-02-01,148.8,4.8,0,0,5,2,8619.43,12,3.94
1346,2026-01-01,170.8,2.8,19977.55,58,3,1,6560.2,0,3.86
504,2026-05-01,176.6,8.6,0,0,5,0,7932.82,2,3.1
94,2025-10-01,196.1,12.1,29152.64,91,2,0,9411.77,2,3.19
1035,2026-06-01,185.8,9.8,0,0,4,0,7146.71,2,3.11
1321,2026-02-01,163.1,3.1,0,0,5,0,10533.36,8,4.2
270,2026-06-01,181.1,5.1,0,0,4,0,8311.83,4,3.76
1314,2026-05-01,169.6,9.6,0,0,3,1,8159.36,6,3.44
1145,2026-08-01,162.9,2.9,25380.78,76,2,1,12005.93,2,4.25
117,2025-12-01,193,17,33052.23,94,2,1,10531.09,4,3.3
603,2026-03-01,100.8,0,14028.37,44,1,1,4808.83,6,4.03
1445,2026-04-01,174.4,6.4,26279.5,63,2,1,11180.39,4,3.55
1303,2025-09-01,178.9,2.9,17007.34,55,2,0,8660.52,2,2.37
641,2026-07-01,189.2,5.2,29358.79,90,3,0,8435.59,2,4.37
601,2026-01-01,168.5,0.5,0,0,3,1,7596.73,4,3.17
782,2025-11-01,176.4,16.4,33927.65,119,2,0,7499.77,0,3.9
909,2026-06-01,180.3,12.3,0,172,4,1,13543.59,4,4.41
172,2025-09-01,175.3,7.3,32639.96,87,2,1,8485.01,4,4.09
98,2026-05-01,100.8,0,0,0,2,0,6222,0,
1024,2025-11-01,172.3,12.3,0,0,3,0,11766.28,8,3.18
464,2025-10-01,173.4,5.4,0,0,3,2,6097.21,8,3.27
732,2025-12-01,203.4,19.4,0,0,5,0,8282.25,4,3.26
875,2025-10-01,110.4,0,0,0,3,0,6974.33,4,3.4
260,2026-03-01,186.1,10.1,0,0,5,0,10723.61,10,3.09
1377,2025-11-01,171.6,11.6,0,0,2,0,10974.69,14,4.19
295,2026-05-01,180.2,12.2,0,139,5,0,13656.64,6,4.02
531,2025-12-01,197.8,21.8,0,188,6,1,13800.67,0,3.6
1489,2026-04-01,184.4,8.4,0,0,6,0,8364.68,6,3.75
117,2026-07-01,184.7,8.7,18208.15,59,1,1,9871.69,6,2.81
1080,2026-02-01,162.4,2.4,0,0,4,0,11934.49,10,3.99
1382,2026-04-01,105.6,0,0,0,2,0,5774.67,6,2.25
728,2026-07-01,190.1,6.1,0,0,4,0,9172.77,4,3.46
1353,2025-12-01,200.9,16.9,0,0,3,0,10103.62,4,3
146,2026-06-01,182.4,14.4,0,72,4,1,15709.75,6,2.33
73,2025-10-01,197.7,13.7,0,0,5,0,15090.65,4,3.23
764,2026-04-01,189.6,13.6,0,140,4,0,13897.2,2,3.6
1162,2026-06-01,191.5,15.5,0,146,6,0,17918.19,0,3.34
321,2026-05-01,180.1,12.1,0,0,4,0,8704.21,6,
932,2026-08-01,176.9,8.9,0,116,6,0,13052.04,8,3.66
685,2025-10-01,199.4,15.4,0,0,3,0,8687.26,2,2.1
729,2025-11-01,179.3,19.3,26148.42,94,3,0,10547.71,8,3.17
588,2026-05-01,170.7,10.7,0,0,5,1,11507.95,8,
1127,2026-07-01,183,7,0,0,5,1,13887.9,0,2.85
830,2025-12-01,200.4,16.4,49456.26,121,2,0,8811.65,2,3.89
620,2025-09-01,183.8,7.8,0,0,4,0,9615.68,0,3.75
85,2025-09-01,180.9,4.9,27403.99,83,3,0,14391.77,0,3.71
486,2025-09-01,174.8,6.8,0,0,3,1,10151.33,6,
1447,2026-03-01,188.6,12.6,0,114,4,0,14657.79,12,3.58
501,2026-07-01,184.6,0.6,0,0,4,0,6979.89,6,4.51
1108,2025-11-01,163.5,11.5,0,0,4,1,9367.54,6,3.44
488,2026-06-01,188.6,12.6,0,0,4,0,13203.29,8,3.83
1265,2025-10-01,194.3,10.3,0,0,4,0,9101.9,8,2.9
853,2026-01-01,180.7,4.7,0,0,5,0,7353.22,0,4.11
41,2025-11-01,169.7,9.7,0,0,4,0,7052.85,6,4.02
1109,2026-02-01,162.7,2.7,0,0,4,0,7875.99,6,3.6
1000,2026-05-01,169.1,9.1,0,0,5,1,8405.26,0,4.76
142,2026-07-01,192.7,8.7,27311.01,75,2,0,6449.94,4,3.69
109,2025-12-01,205.3,21.3,0,0,5,0,7272.56,6,3.14
642,2026-03-01,180.5,12.5,0,96,3,1,10094.72,6,
250,2026-05-01,173.1,5.1,26772.23,93,3,0,9468.91,8,4.19
797,2025-09-01,190.3,14.3,0,106,3,0,13069.96,6,2.96
1014,2025-12-01,205.2,21.2,0,189,6,0,14546.52,8,3.44
661,2026-07-01,193,9,0,0,4,0,8799.67,6,3.9
488,2026-07-01,190.9,6.9,0,0,6,0,12616.04,2,4
979,2025-10-01,196.7,12.7,27292.81,80,2,0,8812.82,4,3.26
288,2026-03-01,182.5,6.5,0,0,6,0,11683.53,8,4.52
625,2026-06-01,183.5,7.5,0,0,7,0,9343.29,4,4.07
1365,2026-02-01,146.9,2.9,17915.31,46,1,2,9400.47,4,3.5
1442,2026-04-01,182,6,0,0,4,0,9849.68,4,3.63
799,2026-07-01,189.8,5.8,0,0,3,0,6288.73,8,3.94
925,2026-04-01,185.1,9.1,22178.34,81,3,0,8225.47,8,3.5
1379,2026-08-01,175,7,0,0,4,0,11170.7,8,3.14
853,2025-12-01,192,16,0,0,4,1,8044.18,8,3.94
696,2026-05-01,173.4,5.4,0,0,5,0,11269.63,8,4.8
1277,2026-05-01,176.8,8.8,0,0,5,0,8851.19,2,3.94
876,2025-12-01,193.5,17.5,37151.19,117,2,1,10336.69,0,3.44
277,2025-12-01,184.5,16.5,0,0,3,2,11571.88,8,3.34
593,2025-09-01,175.4,7.4,25476.55,65,2,1,8351.28,0,3.45
938,2025-11-01,160,8,31887.1,88,2,1,10076.97,6,3.8
848,2025-10-01,110.4,0,14193.08,42,1,0,5063,4,3.18
289,2025-10-01,192.7,8.7,0,0,3,0,7477.56,2,3.52
1092,2026-06-01,184.5,8.5,0,0,5,0,9211.84,,3.55
669,2026-01-01,162.8,2.8,15596.7,53,3,2,10163.1,6,3.69
867,2026-08-01,186.9,18.9,0,129,6,0,12811.35,0,4.1
697,2026-08-01,167.4,7.4,13607.83,48,2,1,8210.65,6,2.69
879,2026-07-01,192.1,8.1,0,105,5,0,13827.6,2,3.75
221,2026-03-01,177.7,9.7,0,0,3,1,8794.02,10,2.75
1092,2026-07-01,176,0,0,0,5,1,8580.67,4,3.41
732,2026-08-01,161.2,1.2,0,0,3,1,7165.31,6,3.5
642,2026-08-01,172.6,12.6,0,79,3,1,10102.6,6,
1363,2025-12-01,205.4,21.4,0,197,8,0,11651.82,2,4.27
1370,2025-09-01,186.9,10.9,0,144,6,0,10235.6,2,3.86
25,2026-05-01,171,3,0,0,4,0,9074.63,8,3.4
734,2026-07-01,190.1,6.1,0,0,5,0,7888.37,0,
612,2026-07-01,110.4,0,13871.45,50,2,0,5378.17,8,4.08
1482,2026-05-01,168.7,8.7,0,123,5,1,11629.57,6,3.53
155,2026-02-01,166.9,6.9,0,0,3,0,7552.39,10,3.63
